Feature,Accuracy,Precision,Recall
"('pho1', 'pho3', 'pro1', 'pro2', 'pro3', 'art2', 'art4')",0.5013100436681223,0.2951150585385547,0.5760441292356187
"('pho1', 'pho3', 'pro1', 'pro2', 'pro4', 'art2', 'art3')",0.5106986899563318,0.30714285714285716,0.6099290780141844
"('pho1', 'pho3', 'pro1', 'pro2', 'pro4', 'art2', 'art4')",0.5122270742358078,0.30233510856206475,0.5815602836879432
"('pho1', 'pho3', 'pro1', 'pro2', 'pro4', 'art3', 'art4')",0.5104803493449782,0.2809545249887438,0.491725768321513
"('pho1', 'pho3', 'pro1', 'pro2', 'art1', 'art2', 'art3')",0.5039301310043668,0.31391465677179964,0.6666666666666666
"('pho1', 'pho3', 'pro1', 'pro2', 'art1', 'art2', 'art4')",0.5019650655021834,0.3017241379310345,0.6067769897557131
"('pho1', 'pho3', 'pro1', 'pro2', 'art1', 'art3', 'art4')",0.509825327510917,0.2773722627737226,0.4791174152876281
"('pho1', 'pho3', 'pro1', 'pro2', 'art2', 'art3', 'art4')",0.5111353711790393,0.3010664479081214,0.578408195429472
"('pho1', 'pho3', 'pro1', 'pro3', 'pro4', 'art1', 'art2')",0.5002183406113537,0.30186480186480186,0.6122931442080378
"('pho1', 'pho3', 'pro1', 'pro3', 'pro4', 'art2', 'art3')",0.5032751091703057,0.30023828435266087,0.5957446808510638
"('pho1', 'pho3', 'pro1', 'pro3', 'pro4', 'art2', 'art4')",0.5161572052401747,0.30328209389281263,0.5752561071710008
"('pho1', 'pho3', 'pro1', 'pro3', 'art1', 'art2', 'art3')",0.5004366812227075,0.3135748261983169,0.6753349093774625
"('pho1', 'pho3', 'pro1', 'pro3', 'art1', 'art2', 'art4')",0.5028384279475983,0.3037383177570093,0.6146572104018913
"('pho1', 'pho3', 'pro1', 'pro3', 'art1', 'art3', 'art4')",0.5028384279475983,0.2820069204152249,0.5137903861308116
"('pho1', 'pho3', 'pro1', 'pro3', 'art2', 'art3', 'art4')",0.5041484716157205,0.2970016207455429,0.5776201733648542
"('pho1', 'pho3', 'pro1', 'pro4', 'art1', 'art2', 'art3')",0.5085152838427948,0.3095422808378588,0.6288416075650118
"('pho1', 'pho3', 'pro1', 'pro4', 'art1', 'art2', 'art4')",0.5137554585152838,0.3073209975864843,0.6020488573680063
"('pho1', 'pho3', 'pro1', 'pro4', 'art1', 'art3', 'art4')",0.511353711790393,0.2808683853459973,0.48936170212765956
"('pho1', 'pho3', 'pro1', 'pro4', 'art2', 'art3', 'art4')",0.5224890829694323,0.30501274426508074,0.5657998423955871
"('pho1', 'pho3', 'pro1', 'art1', 'art2', 'art3', 'art4')",0.5111353711790393,0.3092053501180173,0.6193853427895981
"('pho1', 'pho3', 'pro2', 'pro3', 'pro4', 'art2', 'art3')",0.5010917030567685,0.30218068535825543,0.61150512214342
"('pho1', 'pho3', 'pro2', 'pro3', 'pro4', 'art2', 'art4')",0.5100436681222708,0.3014256619144603,0.5831363278171788
"('pho1', 'pho3', 'pro2', 'pro3', 'pro4', 'art3', 'art4')",0.5021834061135371,0.2692834322227293,0.4649330181245075
"('pho1', 'pho3', 'pro2', 'pro3', 'art1', 'art2', 'art4')",0.503056768558952,0.3050716221447929,0.6209613869188337
"('pho1', 'pho3', 'pro2', 'pro3', 'art2', 'art3', 'art4')",0.5080786026200873,0.3025682182985554,0.5941686367218282
"('pho1', 'pho3', 'pro2', 'pro4', 'art1', 'art2', 'art4')",0.5122270742358078,0.3073852295409182,0.6067769897557131
"('pho1', 'pho3', 'pro2', 'pro4', 'art1', 'art3', 'art4')",0.509825327510917,0.2744916820702403,0.46808510638297873
"('pho1', 'pho3', 'pro2', 'pro4', 'art2', 'art3', 'art4')",0.5163755458515283,0.3007582139848357,0.5626477541371159
"('pho1', 'pho3', 'pro2', 'art1', 'art2', 'art3', 'art4')",0.506113537117904,0.30475815965395203,0.6107171000788022
"('pho1', 'pho3', 'pro3', 'pro4', 'art1', 'art2', 'art4')",0.5080786026200873,0.3039840637450199,0.6012608353033885
"('pho1', 'pho3', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5106986899563318,0.2959697732997481,0.5555555555555556
"('pho1', 'pho3', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5039301310043668,0.306892568348094,0.628053585500394
"('pho1', 'pho3', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5137554585152838,0.30544272948822093,0.5925925925925926
"('pho1', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art1')",0.5054585152838428,0.27547339945897203,0.48148148148148145
"('pho1', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art2')",0.515938864628821,0.30493827160493825,0.5839243498817966
"('pho1', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art3')",0.5087336244541485,0.27714675147660156,0.4806934594168637
"('pho1', 'pho4', 'pro1', 'pro2', 'pro3', 'art1', 'art2')",0.5218340611353712,0.31498593812776216,0.6178092986603625
"('pho1', 'pho4', 'pro1', 'pro2', 'pro3', 'art1', 'art3')",0.506113537117904,0.2849718492854049,0.5185185185185185
"('pho1', 'pho4', 'pro1', 'pro2', 'pro3', 'art1', 'art4')",0.506113537117904,0.28309305373525556,0.5106382978723404
"('pho1', 'pho4', 'pro1', 'pro2', 'pro3', 'art2', 'art3')",0.5305676855895196,0.3190965092402464,0.6122931442080378
"('pho1', 'pho4', 'pro1', 'pro2', 'pro3', 'art2', 'art4')",0.527292576419214,0.31049069373942473,0.578408195429472
"('pho1', 'pho4', 'pro1', 'pro2', 'pro3', 'art3', 'art4')",0.5050218340611353,0.2780249110320285,0.4925137903861308
"('pho1', 'pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art2')",0.5200873362445415,0.3133788670148654,0.6146572104018913
"('pho1', 'pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art3')",0.5187772925764192,0.28466144633809304,0.48699763593380613
"('pho1', 'pho4', 'pro1', 'pro2', 'pro4', 'art1', 'art4')",0.5133187772925765,0.2822141560798548,0.49014972419227737
"('pho1', 'pho4', 'pro1', 'pro2', 'pro4', 'art2', 'art3')",0.5327510917030568,0.31616715913887716,0.5902285263987391
"('pho1', 'pho4', 'pro1', 'pro2', 'pro4', 'art2', 'art4')",0.5312227074235808,0.31174957118353347,0.5728920409771474
"('pho1', 'pho4', 'pro1', 'pro2', 'pro4', 'art3', 'art4')",0.5170305676855895,0.28120649651972157,0.47754137115839246
"('pho1', 'pho4', 'pro1', 'pro2', 'art1', 'art2', 'art3')",0.522707423580786,0.31913214990138067,0.6375098502758078
"('pho1', 'pho4', 'pro1', 'pro2', 'art1', 'art2', 'art4')",0.5336244541484716,0.31975051975051977,0.6059889676910953
"('pho1', 'pho4', 'pro1', 'pro2', 'art1', 'art3', 'art4')",0.5157205240174673,0.2842201000454752,0.4925137903861308
"('pho1', 'pho4', 'pro1', 'pro2', 'art2', 'art3', 'art4')",0.5447598253275109,0.32105263157894737,0.5768321513002365
"('pho1', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art2')",0.5266375545851528,0.3155519080837095,0.6059889676910953
"('pho1', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art3')",0.5292576419213973,0.29571625978811605,0.5059101654846335
"('pho1', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art4')",0.509170305676856,0.2846458424989001,0.5098502758077226
"('pho1', 'pho4', 'pro1', 'pro3', 'pro4', 'art2', 'art3')",0.5368995633187773,0.3177929854576561,0.5855003940110323
"('pho1', 'pho4', 'pro1', 'pro3', 'pro4', 'art2', 'art4')",0.5307860262008733,0.30752405949256345,0.55397951142632
"('pho1', 'pho4', 'pro1', 'pro3', 'pro4', 'art3', 'art4')",0.5146288209606987,0.2831818181818182,0.4909377462568952
"('pho1', 'pho4', 'pro1', 'pro3', 'art1', 'art2', 'art3')",0.5310043668122271,0.3249701314217443,0.6430260047281324
"('pho1', 'pho4', 'pro1', 'pro3', 'art1', 'art2', 'art4')",0.5358078602620088,0.32416906032006565,0.6225374310480694
"('pho1', 'pho4', 'pro1', 'pro3', 'art1', 'art3', 'art4')",0.5200873362445415,0.2934637616718542,0.5200945626477541
"('pho1', 'pho4', 'pro1', 'pro3', 'art2', 'art3', 'art4')",0.5403930131004366,0.3158590308370044,0.5650118203309693
"('pho1', 'pho4', 'pro1', 'pro4', 'art1', 'art2', 'art3')",0.5294759825327511,0.3199186991869919,0.6201733648542159
"('pho1', 'pho4', 'pro1', 'pro4', 'art1', 'art2', 'art4')",0.5403930131004366,0.32044673539518903,0.5878644602048857
"('pho1', 'pho4', 'pro1', 'pro4', 'art1', 'art3', 'art4')",0.5235807860262008,0.28717948717948716,0.4854215918045705
"('pho1', 'pho4', 'pro1', 'pro4', 'art2', 'art3', 'art4')",0.5344978165938865,0.30779510022271717,0.5445232466509062
"('pho1', 'pho4', 'pro1', 'art1', 'art2', 'art3', 'art4')",0.5436681222707423,0.32509586706433746,0.6012608353033885
"('pho1', 'pho4', 'pro2', 'pro3', 'pro4', 'art1', 'art2')",0.515938864628821,0.3145539906103286,0.6335697399527187
"('pho1', 'pho4', 'pro2', 'pro3', 'pro4', 'art1', 'art3')",0.5019650655021834,0.27961672473867594,0.5059101654846335
"('pho1', 'pho4', 'pro2', 'pro3', 'pro4', 'art2', 'art3')",0.5237991266375546,0.31234567901234567,0.5981087470449172
"('pho1', 'pho4', 'pro2', 'pro3', 'pro4', 'art2', 'art4')",0.518995633187773,0.3031197301854975,0.5665878644602049
"('pho1', 'pho4', 'pro2', 'pro3', 'pro4', 'art3', 'art4')",0.5131004366812227,0.27826488232579605,0.475177304964539
"('pho1', 'pho4', 'pro2', 'pro3', 'art1', 'art2', 'art3')",0.511353711790393,0.3190138214419126,0.6729708431836091
"('pho1', 'pho4', 'pro2', 'pro3', 'art1', 'art2', 'art4')",0.5299126637554585,0.32076236820762366,0.6233254531126872
"('pho1', 'pho4', 'pro2', 'pro3', 'art1', 'art3', 'art4')",0.5115720524017467,0.28956521739130436,0.524822695035461
"('pho1', 'pho4', 'pro2', 'pro3', 'art2', 'art3', 'art4')",0.5351528384279476,0.31449525452976707,0.574468085106383
"('pho1', 'pho4', 'pro2', 'pro4', 'art1', 'art2', 'art3')",0.518995633187773,0.31541501976284586,0.6288416075650118
"('pho1', 'pho4', 'pro2', 'pro4', 'art1', 'art2', 'art4')",0.5338427947598253,0.3183724832214765,0.5981087470449172
"('pho1', 'pho4', 'pro2', 'pro4', 'art1', 'art3', 'art4')",0.5078602620087336,0.2741861531407611,0.47123719464145
"('pho1', 'pho4', 'pro2', 'pro4', 'art2', 'art3', 'art4')",0.5301310043668123,0.30795998260113094,0.557919621749409
"('pho1', 'pho4', 'pro2', 'art1', 'art2', 'art3', 'art4')",0.5384279475982533,0.3237380058406341,0.61150512214342
"('pho1', 'pho4', 'pro3', 'pro4', 'art1', 'art2', 'art3')",0.5185589519650655,0.3129496402877698,0.6170212765957447
"('pho1', 'pho4', 'pro3', 'pro4', 'art1', 'art2', 'art4')",0.5275109170305677,0.31236897274633124,0.5870764381402679
"('pho1', 'pho4', 'pro3', 'pro4', 'art1', 'art3', 'art4')",0.5096069868995633,0.2776513427401001,0.4806934594168637
"('pho1', 'pho4', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5268558951965066,0.3032427695004382,0.545311268715524
"('pho1', 'pho4', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5368995633187773,0.32220367278797996,0.6083530338849488
"('pho1', 'pho4', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5347161572052401,0.3150214592274678,0.578408195429472
"('pho1', 'pro1', 'pro2', 'pro3', 'pro4', 'art2', 'art4')",0.5028384279475983,0.29775280898876405,0.5847123719464145
"('pho1', 'pro1', 'pro2', 'pro3', 'art2', 'art3', 'art4')",0.5041484716157205,0.2989566613162119,0.5870764381402679
"('pho1', 'pro1', 'pro2', 'pro4', 'art1', 'art2', 'art4')",0.5037117903930131,0.3009516256938937,0.5981087470449172
"('pho1', 'pro1', 'pro2', 'pro4', 'art1', 'art3', 'art4')",0.5069868995633188,0.27201475334255415,0.4649330181245075
"('pho1', 'pro1', 'pro2', 'pro4', 'art2', 'art3', 'art4')",0.5131004366812227,0.30234471410942,0.5791962174940898
"('pho1', 'pro1', 'pro2', 'art1', 'art2', 'art3', 'art4')",0.5104803493449782,0.30943987465726597,0.6225374310480694
"('pho1', 'pro1', 'pro3', 'pro4', 'art1', 'art2', 'art4')",0.5126637554585153,0.30870083432657924,0.6122931442080378
"('pho1', 'pro1', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5096069868995633,0.2968814968814969,0.5626477541371159
"('pho1', 'pro1', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5085152838427948,0.30983733539891556,0.6304176516942475
"('pho1', 'pro1', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5135371179039301,0.3065752319483663,0.598896769109535
"('pho1', 'pro2', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5050218340611353,0.29103852596314905,0.5476753349093775
"('pho1', 'pro2', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5021834061135371,0.30520231213872834,0.624113475177305
"('pho1', 'pro2', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5133187772925765,0.3047192839707079,0.5902285263987391
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art2')",0.5006550218340612,0.30734292202876606,0.6398739164696612
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art2')",0.5032751091703057,0.30181245074862095,0.6036249014972419
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'art1', 'art2')",0.5017467248908297,0.3124768604220659,0.665090622537431
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'art2', 'art3')",0.509825327510917,0.3138825324180015,0.6485421591804571
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'art2', 'art4')",0.5148471615720523,0.3038287361053932,0.5815602836879432
"('pho2', 'pho3', 'pho4', 'pro1', 'pro2', 'art3', 'art4')",0.503056768558952,0.2849209739427595,0.5256107171000788
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art2')",0.5139737991266375,0.3092865683539259,0.61150512214342
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art3')",0.5207423580786026,0.2906871609403255,0.5066981875492513
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'art1', 'art2')",0.511353711790393,0.3195530726256983,0.6761229314420804
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'art1', 'art3')",0.5259825327510917,0.309704641350211,0.578408195429472
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'art1', 'art4')",0.5078602620087336,0.281983178397521,0.5019700551615445
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'art2', 'art3')",0.5185589519650655,0.31958365458750965,0.653270291568164
"('pho2', 'pho3', 'pho4', 'pro1', 'pro3', 'art2', 'art4')",0.517467248908297,0.3023939521209576,0.5673758865248227
"('pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art1', 'art2')",0.518995633187773,0.3132,0.6170212765957447
"('pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art1', 'art3')",0.5078602620087336,0.2879896685320706,0.5271867612293144
"('pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art1', 'art4')",0.5102620087336245,0.27923844061650044,0.4854215918045705
"('pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art2', 'art3')",0.5229257641921398,0.3162118780096308,0.6209613869188337
"('pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art2', 'art4')",0.5213973799126638,0.30303030303030304,0.5594956658786446
"('pho2', 'pho3', 'pho4', 'pro1', 'pro4', 'art3', 'art4')",0.5078602620087336,0.2798390701832812,0.4933018124507486
"('pho2', 'pho3', 'pho4', 'pro1', 'art1', 'art2', 'art3')",0.514410480349345,0.3247706422018349,0.6973995271867612
"('pho2', 'pho3', 'pho4', 'pro1', 'art1', 'art2', 'art4')",0.5165938864628821,0.3049938093272802,0.582348305752561
"('pho2', 'pho3', 'pho4', 'pro1', 'art1', 'art3', 'art4')",0.5137554585152838,0.2850089766606822,0.5003940110323088
"('pho2', 'pho3', 'pho4', 'pro1', 'art2', 'art3', 'art4')",0.5229257641921398,0.3082077051926298,0.5799842395587076
"('pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'art1', 'art2')",0.503056768558952,0.3171086087904105,0.6879432624113475
"('pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'art1', 'art3')",0.5026200873362445,0.2966545747682386,0.5799842395587076
"('pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'art2', 'art3')",0.508296943231441,0.3178955168580956,0.6761229314420804
"('pho2', 'pho3', 'pho4', 'pro2', 'pro3', 'art2', 'art4')",0.5054585152838428,0.30064051240992795,0.5918045705279747
"('pho2', 'pho3', 'pho4', 'pro2', 'pro4', 'art1', 'art2')",0.5065502183406113,0.3115252947888931,0.6453900709219859
"('pho2', 'pho3', 'pho4', 'pro2', 'pro4', 'art1', 'art3')",0.5006550218340612,0.2848689771766695,0.5311268715524035
"('pho2', 'pho3', 'pho4', 'pro2', 'pro4', 'art2', 'art3')",0.5056768558951965,0.31090839984796653,0.644602048857368
"('pho2', 'pho3', 'pho4', 'pro2', 'pro4', 'art2', 'art4')",0.512882096069869,0.30205761316872426,0.578408195429472
"('pho2', 'pho3', 'pho4', 'pro2', 'pro4', 'art3', 'art4')",0.5017467248908297,0.2773626373626374,0.49724192277383766
"('pho2', 'pho3', 'pho4', 'pro2', 'art1', 'art2', 'art3')",0.50764192139738,0.3229166666666667,0.7084318360914106
"('pho2', 'pho3', 'pho4', 'pro2', 'art1', 'art2', 'art4')",0.5146288209606987,0.31323414252153486,0.6304176516942475
"('pho2', 'pho3', 'pho4', 'pro2', 'art1', 'art3', 'art4')",0.5074235807860262,0.2871927554980595,0.524822695035461
"('pho2', 'pho3', 'pho4', 'pro2', 'art2', 'art3', 'art4')",0.5181222707423581,0.3053941908713693,0.5799842395587076
"('pho2', 'pho3', 'pho4', 'pro3', 'pro4', 'art1', 'art2')",0.5002183406113537,0.3021722265321955,0.6138691883372734
"('pho2', 'pho3', 'pho4', 'pro3', 'pro4', 'art1', 'art3')",0.5006550218340612,0.2815450643776824,0.5169424743892829
"('pho2', 'pho3', 'pho4', 'pro3', 'pro4', 'art2', 'art3')",0.5100436681222708,0.31097324544397054,0.6319936958234831
"('pho2', 'pho3', 'pho4', 'pro3', 'pro4', 'art2', 'art4')",0.509170305676856,0.29406815313420276,0.5508274231678487
"('pho2', 'pho3', 'pho4', 'pro3', 'art1', 'art2', 'art3')",0.5054585152838428,0.3190406976744186,0.6918833727344366
"('pho2', 'pho3', 'pho4', 'pro3', 'art1', 'art2', 'art4')",0.5170305676855895,0.3090319967598218,0.6012608353033885
"('pho2', 'pho3', 'pho4', 'pro3', 'art1', 'art3', 'art4')",0.5050218340611353,0.28190559440559443,0.508274231678487
"('pho2', 'pho3', 'pho4', 'pro3', 'art2', 'art3', 'art4')",0.5131004366812227,0.3008702859510982,0.5721040189125296
"('pho2', 'pho3', 'pho4', 'pro4', 'art1', 'art2', 'art3')",0.5089519650655022,0.31153846153846154,0.6382978723404256
"('pho2', 'pho3', 'pho4', 'pro4', 'art1', 'art2', 'art4')",0.5192139737991266,0.30699213901530825,0.5847123719464145
"('pho2', 'pho3', 'pho4', 'pro4', 'art1', 'art3', 'art4')",0.5089519650655022,0.2760511882998172,0.47596532702915684
"('pho2', 'pho3', 'pho4', 'pro4', 'art2', 'art3', 'art4')",0.5181222707423581,0.3011026293469042,0.5594956658786446
"('pho2', 'pho3', 'pho4', 'art1', 'art2', 'art3', 'art4')",0.5220524017467248,0.3125509372453138,0.6044129235618597
"('pho2', 'pho3', 'pro1', 'pro2', 'art1', 'art3', 'art4')",0.5039301310043668,0.2776053215077605,0.4933018124507486
"('pho2', 'pho3', 'pro1', 'pro2', 'art2', 'art3', 'art4')",0.5050218340611353,0.30538221528861154,0.6170212765957447
"('pho2', 'pho3', 'pro1', 'pro3', 'art1', 'art3', 'art4')",0.5008733624454148,0.28185328185328185,0.5177304964539007
"('pho2', 'pho3', 'pro1', 'pro4', 'art1', 'art2', 'art4')",0.5006550218340612,0.2972111553784861,0.5878644602048857
"('pho2', 'pho3', 'pro1', 'pro4', 'art2', 'art3', 'art4')",0.5141921397379913,0.30553295362082994,0.5918045705279747
"('pho2', 'pho3', 'pro1', 'art1', 'art2', 'art3', 'art4')",0.5026200873362445,0.3081019399011031,0.6382978723404256
"('pho2', 'pho3', 'pro2', 'pro3', 'art2', 'art3', 'art4')",0.5054585152838428,0.30652680652680653,0.6217494089834515
"('pho2', 'pho3', 'pro2', 'pro4', 'art2', 'art3', 'art4')",0.5139737991266375,0.3058823529411765,0.5941686367218282
"('pho2', 'pho3', 'pro2', 'art1', 'art2', 'art3', 'art4')",0.5048034934497817,0.31072375899962107,0.6461780929866037
"('pho2', 'pho4', 'pro1', 'pro2', 'pro3', 'pro4', 'art2')",0.5021834061135371,0.30292397660818715,0.6122931442080378
"('pho2', 'pho4', 'pro1', 'pro2', 'pro3', 'art2', 'art3')",0.5024017467248908,0.30943396226415093,0.6461780929866037
"('pho2', 'pho4', 'pro1', 'pro2', 'pro3', 'art2', 'art4')",0.5104803493449782,0.2980489829804898,0.5657998423955871
"('pho2', 'pho4', 'pro1', 'pro2', 'pro4', 'art2', 'art3')",0.5065502183406113,0.3094963475586313,0.6343577620173365
"('pho2', 'pho4', 'pro1', 'pro2', 'pro4', 'art2', 'art4')",0.5146288209606987,0.29924242424242425,0.5602836879432624
"('pho2', 'pho4', 'pro1', 'pro2', 'art1', 'art2', 'art3')",0.506113537117904,0.3172616856827383,0.6792750197005516
"('pho2', 'pho4', 'pro1', 'pro2', 'art1', 'art2', 'art4')",0.5126637554585153,0.30639324487334135,0.6004728132387707
"('pho2', 'pho4', 'pro1', 'pro2', 'art1', 'art3', 'art4')",0.509825327510917,0.28368794326241137,0.5043341213553979
"('pho2', 'pho4', 'pro1', 'pro2', 'art2', 'art3', 'art4')",0.5220524017467248,0.3052497883149873,0.5681639085894405
"('pho2', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art2')",0.5006550218340612,0.3007047768206735,0.6052009456264775
"('pho2', 'pho4', 'pro1', 'pro3', 'pro4', 'art1', 'art3')",0.5146288209606987,0.28667262969588553,0.5051221434200157
"('pho2', 'pho4', 'pro1', 'pro3', 'pro4', 'art2', 'art3')",0.5122270742358078,0.30784547988849065,0.6091410559495666
"('pho2', 'pho4', 'pro1', 'pro3', 'pro4', 'art2', 'art4')",0.5133187772925765,0.2950469684030743,0.5445232466509062
"('pho2', 'pho4', 'pro1', 'pro3', 'art1', 'art2', 'art3')",0.5074235807860262,0.3168831168831169,0.6729708431836091
"('pho2', 'pho4', 'pro1', 'pro3', 'art1', 'art2', 'art4')",0.5163755458515283,0.30470685383980184,0.5815602836879432
"('pho2', 'pho4', 'pro1', 'pro3', 'art1', 'art3', 'art4')",0.5054585152838428,0.2844155844155844,0.5177304964539007
"('pho2', 'pho4', 'pro1', 'pro3', 'art2', 'art3', 'art4')",0.5198689956331878,0.30313293818797626,0.5642237982663515
"('pho2', 'pho4', 'pro1', 'pro4', 'art1', 'art2', 'art3')",0.5078602620087336,0.3110855389336402,0.6390858944050434
"('pho2', 'pho4', 'pro1', 'pro4', 'art1', 'art2', 'art4')",0.519650655021834,0.30383480825958703,0.5681639085894405
"('pho2', 'pho4', 'pro1', 'pro4', 'art1', 'art3', 'art4')",0.5146288209606987,0.2789620018535681,0.4743892828999212
"('pho2', 'pho4', 'pro1', 'pro4', 'art2', 'art3', 'art4')",0.5224890829694323,0.3016421780466724,0.5500394011032309
"('pho2', 'pho4', 'pro1', 'art1', 'art2', 'art3', 'art4')",0.5207423580786026,0.3091508656224237,0.5910165484633569
"('pho2', 'pho4', 'pro2', 'pro3', 'pro4', 'art2', 'art3')",0.5026200873362445,0.3083934675275351,0.6398739164696612
"('pho2', 'pho4', 'pro2', 'pro3', 'pro4', 'art2', 'art4')",0.509170305676856,0.2966348151225592,0.5626477541371159
"('pho2', 'pho4', 'pro2', 'pro3', 'art1', 'art2', 'art4')",0.5069868995633188,0.3066093077825577,0.6178092986603625
"('pho2', 'pho4', 'pro2', 'pro3', 'art2', 'art3', 'art4')",0.5194323144104803,0.30631753948462176,0.5807722616233254
"('pho2', 'pho4', 'pro2', 'pro4', 'art1', 'art2', 'art3')",0.5021834061135371,0.31187197618161516,0.6603624901497241
"('pho2', 'pho4', 'pro2', 'pro4', 'art1', 'art2', 'art4')",0.5120087336244541,0.30413625304136255,0.5910165484633569
"('pho2', 'pho4', 'pro2', 'pro4', 'art2', 'art3', 'art4')",0.5183406113537118,0.2997007268063275,0.5524034672970843
"('pho2', 'pho4', 'pro2', 'art1', 'art2', 'art3', 'art4')",0.5220524017467248,0.3133116883116883,0.6083530338849488
"('pho2', 'pho4', 'pro3', 'pro4', 'art1', 'art2', 'art4')",0.509825327510917,0.29784589892294944,0.5665878644602049
"('pho2', 'pho4', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5109170305676856,0.29260999572832125,0.5397951142631994
"('pho2', 'pho4', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5141921397379913,0.3044189852700491,0.5862884160756501
"('pho2', 'pho4', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5183406113537118,0.3025705857564265,0.5657998423955871
"('pho2', 'pro1', 'pro2', 'pro4', 'art1', 'art3', 'art4')",0.5037117903930131,0.2716105550500455,0.47044917257683216
"('pho2', 'pro1', 'pro2', 'pro4', 'art2', 'art3', 'art4')",0.508296943231441,0.30044660982541616,0.5831363278171788
"('pho2', 'pro1', 'pro2', 'art1', 'art2', 'art3', 'art4')",0.5026200873362445,0.30707456978967496,0.6327817178881009
"('pho2', 'pro1', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5004366812227075,0.2886768975528826,0.5484633569739953
"('pho2', 'pro2', 'pro3', 'pro4', 'art2', 'art3', 'art4')",0.5087336244541485,0.29621936019941836,0.5618597320724981
"('pho2', 'pro2', 'pro3', 'art1', 'art2', 'art3', 'art4')",0.5019650655021834,0.3073115003808073,0.6359338061465721
"('pho2', 'pro2', 'pro4', 'art1', 'art2', 'art3', 'art4')",0.5074235807860262,0.30362116991643456,0.6012608353033885
"('pho3', 'pho4', 'pro1', 'pro2', 'pro3', 'art2', 'art4')",0.501528384279476,0.293398533007335,0.5673758865248227
"('pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art2', 'art3')",0.5028384279475983,0.30966767371601206,0.6461780929866037
"('pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art2', 'art4')",0.5102620087336245,0.29925803792250616,0.5721040189125296
"('pho3', 'pho4', 'pro1', 'pro2', 'pro4', 'art3', 'art4')",0.5008733624454148,0.27589246364037023,0.4933018124507486
"('pho3', 'pho4', 'pro1', 'pro2', 'art1', 'art2', 'art4')",0.5021834061135371,0.3027701911822083,0.61150512214342
"('pho3', 'pho4', 'pro1', 'pro2', 'art1', 'art3', 'art4')",0.5074235807860262,0.28250330542089025,0.5051221434200157
"('pho3', 'pho4', 'pro1', 'pro2', 'art2', 'art3', 'art4')",0.5124454148471616,0.30082644628099175,0.5736800630417652
"('pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art2', 'art3')",0.5056768558951965,0.30902111324376197,0.6343577620173365
"('pho3', 'pho4', 'pro1', 'pro3', 'pro4', 'art2', 'art4')",0.5058951965065502,0.2942880794701987,0.5602836879432624
